Function Name,File,Start Line,End Line,Cyclomatic Complexity,Cognitive Complexity,Max Nesting Depth,Code Lines,Priority Score
Flux_Shadows::SetupRenderGraph,Zenith\Flux\Shadows\Flux_Shadows.cpp,158,186,4,4,1,29,12.3
Flux_Shadows::GetCSMTargetSetup,Zenith\Flux\Shadows\Flux_Shadows.cpp,200,207,1,0,0,8,5.2
Flux_Shadows::GetSunViewProjMatrix,Zenith\Flux\Shadows\Flux_Shadows.cpp,209,212,1,0,0,4,2.4
Flux_Shadows::GetCSMSRV,Zenith\Flux\Shadows\Flux_Shadows.cpp,214,217,2,0,0,4,3.2
Flux_Shadows::GetShadowMatrixBuffer,Zenith\Flux\Shadows\Flux_Shadows.cpp,219,222,1,0,0,4,2.4
Flux_Shadows::UpdateShadowMatrices,Zenith\Flux\Shadows\Flux_Shadows.cpp,224,257,2,1,1,34,7.5
Flux_Skybox::BuildPipelines,Zenith\Flux\Skybox\Flux_Skybox.cpp,91,157,3,2,1,67,11.5
Flux_Skybox::Initialise,Zenith\Flux\Skybox\Flux_Skybox.cpp,159,189,1,0,0,31,3.2
Flux_Skybox::Shutdown,Zenith\Flux\Skybox\Flux_Skybox.cpp,191,197,1,0,0,7,1.4
Flux_Skybox::Reset,Zenith\Flux\Skybox\Flux_Skybox.cpp,199,203,1,0,0,5,1.2
Flux_Skybox::CreateRenderTargets,Zenith\Flux\Skybox\Flux_Skybox.cpp,205,215,1,0,0,11,1.7
Flux_Skybox::DestroyRenderTargets,Zenith\Flux\Skybox\Flux_Skybox.cpp,217,226,2,1,1,10,5.7
PreExecuteSkybox,Zenith\Flux\Skybox\Flux_Skybox.cpp,229,268,3,3,1,40,11.5
ExecuteSkybox,Zenith\Flux\Skybox\Flux_Skybox.cpp,270,316,5,6,2,47,19.7
ExecuteAerialPerspective,Zenith\Flux\Skybox\Flux_Skybox.cpp,318,337,3,2,1,20,10.5
Flux_Skybox::SetupRenderGraph,Zenith\Flux\Skybox\Flux_Skybox.cpp,339,351,1,0,0,13,3.1
Flux_Skybox::SetupAerialPerspectiveRenderGraph,Zenith\Flux\Skybox\Flux_Skybox.cpp,353,363,1,0,0,11,2.9
Flux_Skybox::SetSunIntensity,Zenith\Flux\Skybox\Flux_Skybox.cpp,366,366,1,0,0,1,2.2
Flux_Skybox::SetRayleighScale,Zenith\Flux\Skybox\Flux_Skybox.cpp,367,367,1,0,0,1,2.2
Flux_Skybox::SetMieScale,Zenith\Flux\Skybox\Flux_Skybox.cpp,368,368,1,0,0,1,2.2
Flux_Skybox::SetMieG,Zenith\Flux\Skybox\Flux_Skybox.cpp,369,369,1,0,0,1,2.2
Flux_Skybox::SetAerialPerspectiveStrength,Zenith\Flux\Skybox\Flux_Skybox.cpp,370,370,1,0,0,1,2.2
Flux_Skybox::IsAtmosphereEnabled,Zenith\Flux\Skybox\Flux_Skybox.cpp,373,373,1,0,0,1,0.9
Flux_Skybox::GetSunIntensity,Zenith\Flux\Skybox\Flux_Skybox.cpp,374,374,1,0,0,1,0.9
Flux_Skybox::GetRayleighScale,Zenith\Flux\Skybox\Flux_Skybox.cpp,375,375,1,0,0,1,0.9
Flux_Skybox::GetMieScale,Zenith\Flux\Skybox\Flux_Skybox.cpp,376,376,1,0,0,1,0.9
Flux_Skybox::GetMieG,Zenith\Flux\Skybox\Flux_Skybox.cpp,377,377,1,0,0,1,0.9
Flux_Skybox::IsAerialPerspectiveEnabled,Zenith\Flux\Skybox\Flux_Skybox.cpp,378,378,1,0,0,1,0.9
Flux_Skybox::GetAerialPerspectiveStrength,Zenith\Flux\Skybox\Flux_Skybox.cpp,379,379,1,0,0,1,0.9
Flux_Skybox::GetTransmittanceLUTSRV,Zenith\Flux\Skybox\Flux_Skybox.cpp,381,384,1,0,0,4,1.1
Flux_Skybox::RegisterDebugVariables,Zenith\Flux\Skybox\Flux_Skybox.cpp,387,399,1,0,0,13,1.8
WriteIfChanged,Zenith\Flux\Slang\Flux_CodeGenerator.cpp,25,47,4,4,1,23,13.1
SanitizeIdentifier,Zenith\Flux\Slang\Flux_CodeGenerator.cpp,49,62,12,14,1,14,25.3
ResourceKindName,Zenith\Flux\Slang\Flux_CodeGenerator.cpp,64,82,13,1,1,19,16.8
MapSlangTypeToCpp,Zenith\Flux\Slang\Flux_CodeGenerator.cpp,101,141,3,3,1,41,11.6
Flux_CodeGenerator::BuildProgramEnumContent,Zenith\Flux\Slang\Flux_CodeGenerator.cpp,144,161,2,1,1,18,6.3
Flux_CodeGenerator::WriteProgramEnumHeader,Zenith\Flux\Slang\Flux_CodeGenerator.cpp,163,168,1,0,0,6,2.5
Flux_CodeGenerator::BuildSubsystemHeaderContent,Zenith\Flux\Slang\Flux_CodeGenerator.cpp,170,359,23,67,5,190,79.7
Flux_CodeGenerator::WriteSubsystemHeader,Zenith\Flux\Slang\Flux_CodeGenerator.cpp,361,370,2,0,0,10,7.4
Flux_CodeGenerator::WriteAllHeaders,Zenith\Flux\Slang\Flux_CodeGenerator.cpp,372,402,6,5,1,31,17.3
Flux_ShaderBinder::Flux_ShaderBinder,Zenith\Flux\Slang\Flux_ShaderBinder.cpp,7,11,1,0,0,5,2.5
Flux_ShaderBinder::EnsureSet,Zenith\Flux\Slang\Flux_ShaderBinder.cpp,13,20,2,1,1,8,6.8
Flux_ShaderBinder::ResolveNamedBinding,Zenith\Flux\Slang\Flux_ShaderBinder.cpp,34,95,6,6,2,62,21.6
Flux_ShaderBinder::BindCBV,Zenith\Flux\Slang\Flux_ShaderBinder.cpp,97,106,1,0,0,10,5.3
Flux_ShaderBinder::BindSRV,Zenith\Flux\Slang\Flux_ShaderBinder.cpp,108,124,1,0,0,17,7.1
Flux_ShaderBinder::BindUAV_Texture,Zenith\Flux\Slang\Flux_ShaderBinder.cpp,126,137,1,0,0,12,5.5
Flux_ShaderBinder::BindUAV_Buffer,Zenith\Flux\Slang\Flux_ShaderBinder.cpp,139,150,1,0,0,12,5.5
Flux_ShaderBinder::BindSRV_Buffer,Zenith\Flux\Slang\Flux_ShaderBinder.cpp,152,168,1,0,0,17,5.9
Flux_ShaderBinder::BindDrawConstants,Zenith\Flux\Slang\Flux_ShaderBinder.cpp,170,181,1,0,0,12,6.7
NormalizePath,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,32,41,3,3,1,10,9.2
ProgramMatchesPath,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,46,53,3,2,0,8,7.1
IsSharedModulePath,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,59,64,3,2,0,6,5.7
Flux_ShaderHotReload::Initialise,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,66,88,3,2,1,23,8.2
Flux_ShaderHotReload::Shutdown,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,90,104,2,1,1,15,6.0
Flux_ShaderHotReload::SetEnabled,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,106,110,2,0,0,5,3.3
Flux_ShaderHotReload::Update,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,112,117,3,2,0,6,4.5
Flux_ShaderHotReload::OnFileChanged,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,119,135,6,5,1,17,15.0
Flux_ShaderHotReload::MarkProgramsForReload,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,137,160,5,7,2,24,17.5
Flux_ShaderHotReload::ProcessPendingReloads,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,162,222,11,16,3,61,33.2
Flux_ShaderHotReload::RegisterProgram,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,224,250,5,5,2,27,17.4
Flux_ShaderHotReload::RegisterSubsystem,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,252,261,4,3,1,10,12.6
Flux_ShaderHotReload::UnregisterProgram,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,263,275,3,3,2,13,12.0
Flux_ShaderHotReload::ReloadAll,Zenith\Flux\Slang\Flux_ShaderHotReload.cpp,277,288,3,2,1,12,7.4
IsEnabled,Zenith\Flux\Slang\Flux_ShaderHotReload.h,45,45,1,0,0,1,0.9
GetReloadCount,Zenith\Flux\Slang\Flux_ShaderHotReload.h,76,76,1,0,0,1,0.9
GetFailedReloadCount,Zenith\Flux\Slang\Flux_ShaderHotReload.h,77,77,1,0,0,1,0.9
Flux_ShaderRegistry::GetProgramCount,Zenith\Flux\Slang\Flux_ShaderRegistry.cpp,757,760,1,0,0,4,1.1
Flux_ShaderRegistry::GetProgramByIndex,Zenith\Flux\Slang\Flux_ShaderRegistry.cpp,762,766,1,0,0,5,2.5
Flux_ShaderRegistry::GetProgram,Zenith\Flux\Slang\Flux_ShaderRegistry.cpp,768,776,3,3,1,9,9.2
Flux_ShaderRegistry::DescribeProgram,Zenith\Flux\Slang\Flux_ShaderRegistry.cpp,778,786,1,0,0,9,4.0
Flux_ShaderRegistry::GetVertexArtifactStem,Zenith\Flux\Slang\Flux_ShaderRegistry.cpp,790,795,1,0,0,6,2.5
Flux_ShaderRegistry::GetFragmentArtifactStem,Zenith\Flux\Slang\Flux_ShaderRegistry.cpp,797,802,1,0,0,6,2.5
Flux_ShaderRegistry::GetComputeArtifactStem,Zenith\Flux\Slang\Flux_ShaderRegistry.cpp,804,809,1,0,0,6,2.5
Flux_ShaderReflection::GetBinding,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,21,38,3,3,2,18,12.3
Flux_ShaderReflection::GetBindingPoint,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,40,45,1,0,0,6,2.5
Flux_ShaderReflection::GetDescriptorSet,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,47,52,1,0,0,6,2.5
Flux_ShaderReflection::PopulateLayout,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,54,102,10,18,3,49,34.3
Flux_ShaderReflection::AddBinding,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,104,107,1,0,0,4,2.4
Flux_ShaderReflection::BuildLookupMap,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,109,117,2,1,1,9,5.6
Flux_ShaderReflection::WriteToDataStream,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,129,161,3,3,2,33,13.5
Flux_ShaderReflection::ReadFromDataStream,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,163,210,5,7,3,48,21.8
Flux_SlangCompiler::Initialise,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,213,231,3,2,1,19,7.9
Flux_SlangCompiler::Shutdown,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,233,237,1,0,0,5,1.2
Flux_SlangCompiler::IsInitialised,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,239,242,1,0,0,4,1.1
Flux_SlangCompiler::SlangTypeToBindingType,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,244,294,16,6,2,51,27.9
Flux_SlangCompiler::AddSearchPath,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,306,320,5,5,2,15,15.3
ClassifyResource,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,326,370,19,7,2,45,30.7
ExtractFieldsFromStruct,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,375,406,9,14,4,32,32.9
BuildV2BindingFromParam,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,411,489,18,19,2,79,43.9
MergeBindingWithStageMask,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,494,514,4,4,2,21,16.7
SlangStageToFluxStageBit,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,516,528,7,1,1,13,11.3
ExtractV2Reflection,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,533,579,10,15,3,47,33.1
Flux_SlangCompiler::CompileProgram,Zenith\Flux\Slang\Flux_SlangCompiler.cpp,581,759,38,41,3,179,78.4
IsValid,Zenith\Flux\Slang\Flux_SlangCompiler.h,15,15,2,1,0,1,2.5
GetBindings,Zenith\Flux\Slang\Flux_SlangCompiler.h,107,107,1,0,0,1,0.9
GetRawOcclusion,Zenith\Flux\SSAO\Flux_SSAO.cpp,54,58,1,0,0,5,1.2
GetBlurred,Zenith\Flux\SSAO\Flux_SSAO.cpp,59,63,1,0,0,5,1.2
DebugGetRawOcclusionSRV,Zenith\Flux\SSAO\Flux_SSAO.cpp,69,73,2,1,0,5,2.8
DebugGetBlurredSRV,Zenith\Flux\SSAO\Flux_SSAO.cpp,74,78,2,1,0,5,2.8
Flux_SSAO::BuildPipelines,Zenith\Flux\SSAO\Flux_SSAO.cpp,83,103,1,0,0,21,2.4
Flux_SSAO::Initialise,Zenith\Flux\SSAO\Flux_SSAO.cpp,105,137,1,0,0,33,3.3
Flux_SSAO::Shutdown,Zenith\Flux\SSAO\Flux_SSAO.cpp,139,143,1,0,0,5,1.2
ExecuteSSAOGenerate,Zenith\Flux\SSAO\Flux_SSAO.cpp,147,163,2,1,0,17,6.2
ExecuteSSAOBlur,Zenith\Flux\SSAO\Flux_SSAO.cpp,165,182,3,2,0,18,7.8
ExecuteSSAOUpsample,Zenith\Flux\SSAO\Flux_SSAO.cpp,184,203,3,3,0,20,8.8
Flux_SSAO::SetupRenderGraph,Zenith\Flux\SSAO\Flux_SSAO.cpp,207,241,1,0,0,35,4.7
Flux_SSGI::GetRawResultAttachment,Zenith\Flux\SSGI\Flux_SSGI.cpp,102,106,1,0,0,5,1.2
Flux_SSGI::GetResolvedAttachment,Zenith\Flux\SSGI\Flux_SSGI.cpp,107,111,1,0,0,5,1.2
Flux_SSGI::GetDenoisedAttachment,Zenith\Flux\SSGI\Flux_SSGI.cpp,112,116,1,0,0,5,1.2
DebugGetRawSRV,Zenith\Flux\SSGI\Flux_SSGI.cpp,122,126,2,1,0,5,2.8
DebugGetResolvedSRV,Zenith\Flux\SSGI\Flux_SSGI.cpp,127,131,2,1,0,5,2.8
DebugGetDenoisedSRV,Zenith\Flux\SSGI\Flux_SSGI.cpp,132,136,2,1,0,5,2.8
Flux_SSGI::BuildPipelines,Zenith\Flux\SSGI\Flux_SSGI.cpp,139,156,1,0,0,18,2.2
Flux_SSGI::Initialise,Zenith\Flux\SSGI\Flux_SSGI.cpp,158,207,1,0,0,50,4.6
Flux_SSGI::Shutdown,Zenith\Flux\SSGI\Flux_SSGI.cpp,209,217,2,1,0,9,3.1
ComputeEffectiveBinarySearchIterations,Zenith\Flux\SSGI\Flux_SSGI.cpp,223,230,4,0,0,8,3.9
UpdateSSGIConstants,Zenith\Flux\SSGI\Flux_SSGI.cpp,232,241,2,1,0,10,3.2
ExecuteSSGIRayMarch,Zenith\Flux\SSGI\Flux_SSGI.cpp,243,277,3,2,0,35,9.1
ExecuteSSGIUpsample,Zenith\Flux\SSGI\Flux_SSGI.cpp,279,297,3,2,0,19,7.9
ExecuteSSGIDenoiseH,Zenith\Flux\SSGI\Flux_SSGI.cpp,302,325,4,2,0,24,9.1
ExecuteSSGIDenoiseV,Zenith\Flux\SSGI\Flux_SSGI.cpp,329,352,4,2,0,24,9.1
Flux_SSGI::SetupRenderGraph,Zenith\Flux\SSGI\Flux_SSGI.cpp,365,440,3,0,0,76,9.4
Flux_SSGI::ApplyDenoiseSelectionToGraph,Zenith\Flux\SSGI\Flux_SSGI.cpp,442,455,3,2,0,14,6.3
Flux_SSGI::GetSSGIHandle,Zenith\Flux\SSGI\Flux_SSGI.cpp,457,467,3,1,0,11,4.1
Flux_SSGI::GetSSGISRV,Zenith\Flux\SSGI\Flux_SSGI.cpp,469,476,2,1,0,8,3.0
Flux_SSGI::IsEnabled,Zenith\Flux\SSGI\Flux_SSGI.cpp,478,481,2,1,0,4,2.7
Flux_SSGI::IsInitialised,Zenith\Flux\SSGI\Flux_SSGI.cpp,483,486,1,0,0,4,1.1
Flux_SSR::GetRayMarchAttachment,Zenith\Flux\SSR\Flux_SSR.cpp,103,107,1,0,0,5,1.2
Flux_SSR::GetUpsampledAttachment,Zenith\Flux\SSR\Flux_SSR.cpp,108,112,1,0,0,5,1.2
Flux_SSR::GetResolvedAttachment,Zenith\Flux\SSR\Flux_SSR.cpp,113,117,1,0,0,5,1.2
DebugGetRayMarchSRV,Zenith\Flux\SSR\Flux_SSR.cpp,124,128,2,1,0,5,2.8
DebugGetUpsampledSRV,Zenith\Flux\SSR\Flux_SSR.cpp,129,133,2,1,0,5,2.8
DebugGetResolvedSRV,Zenith\Flux\SSR\Flux_SSR.cpp,134,138,2,1,0,5,2.8
Flux_SSR::BuildPipelines,Zenith\Flux\SSR\Flux_SSR.cpp,141,154,1,0,0,14,1.9
Flux_SSR::Initialise,Zenith\Flux\SSR\Flux_SSR.cpp,156,192,1,0,0,37,3.6
Flux_SSR::Shutdown,Zenith\Flux\SSR\Flux_SSR.cpp,194,204,2,1,0,11,3.2
UpdateSSRConstants,Zenith\Flux\SSR\Flux_SSR.cpp,206,252,5,3,1,47,12.4
ExecuteSSRRayMarch,Zenith\Flux\SSR\Flux_SSR.cpp,254,285,3,2,0,32,8.9
ExecuteSSRUpsample,Zenith\Flux\SSR\Flux_SSR.cpp,287,307,3,2,0,21,8.1
ExecuteSSRResolve,Zenith\Flux\SSR\Flux_SSR.cpp,309,333,4,3,0,25,10.0
Flux_SSR::SetupRenderGraph,Zenith\Flux\SSR\Flux_SSR.cpp,346,410,2,0,0,65,7.8
Flux_SSR::ApplyBlurSelectionToGraph,Zenith\Flux\SSR\Flux_SSR.cpp,412,430,2,1,0,19,5.1
Flux_SSR::GetReflectionHandle,Zenith\Flux\SSR\Flux_SSR.cpp,432,447,3,1,0,16,4.5
Flux_SSR::GetReflectionSRV,Zenith\Flux\SSR\Flux_SSR.cpp,449,456,2,1,0,8,3.0
Flux_SSR::IsEnabled,Zenith\Flux\SSR\Flux_SSR.cpp,458,461,2,1,0,4,2.7
Flux_SSR::IsInitialised,Zenith\Flux\SSR\Flux_SSR.cpp,463,466,1,0,0,4,1.1
Flux_StaticMeshes::BuildPipelines,Zenith\Flux\StaticMeshes\Flux_StaticMeshes.cpp,36,88,2,1,1,53,8.9
Flux_StaticMeshes::Initialise,Zenith\Flux\StaticMeshes\Flux_StaticMeshes.cpp,90,107,1,0,0,18,2.2
Flux_StaticMeshes::SetupRenderGraph,Zenith\Flux\StaticMeshes\Flux_StaticMeshes.cpp,109,116,1,0,0,8,2.7
IsAnimatedSkinnedModel,Zenith\Flux\StaticMeshes\Flux_StaticMeshes.cpp,121,129,4,4,1,9,10.8
DrawStaticMesh,Zenith\Flux\StaticMeshes\Flux_StaticMeshes.cpp,133,149,1,0,0,17,8.4
RenderModelInstanceMeshes,Zenith\Flux\StaticMeshes\Flux_StaticMeshes.cpp,151,193,7,14,3,43,32.1
Flux_StaticMeshes::ExecuteGBuffer,Zenith\Flux\StaticMeshes\Flux_StaticMeshes.cpp,195,218,5,6,1,24,15.5
Flux_StaticMeshes::RenderToShadowMap,Zenith\Flux\StaticMeshes\Flux_StaticMeshes.cpp,220,257,6,10,2,38,22.9
Flux_StaticMeshes::GetShadowPipeline,Zenith\Flux\StaticMeshes\Flux_StaticMeshes.cpp,259,262,1,0,0,4,1.1
GetFallbackSplatmapSRV,Zenith\Flux\Terrain\Flux_Terrain.cpp,92,111,2,1,1,20,6.4
Flux_Terrain::BuildPipelines,Zenith\Flux\Terrain\Flux_Terrain.cpp,158,262,2,1,1,105,12.8
Flux_Terrain::Initialise,Zenith\Flux\Terrain\Flux_Terrain.cpp,264,299,1,0,0,36,3.5
Flux_Terrain::Reset,Zenith\Flux\Terrain\Flux_Terrain.cpp,301,308,1,0,0,8,1.4
Flux_Terrain::Shutdown,Zenith\Flux\Terrain\Flux_Terrain.cpp,310,326,1,0,0,17,2.1
Flux_Terrain::SetupRenderGraph,Zenith\Flux\Terrain\Flux_Terrain.cpp,328,410,7,9,1,83,22.6
Flux_Terrain::PreRenderUpdate,Zenith\Flux\Terrain\Flux_Terrain.cpp,412,445,2,1,1,34,8.7
Flux_Terrain::ExecuteResetCounters,Zenith\Flux\Terrain\Flux_Terrain.cpp,447,469,4,4,1,23,13.1
Flux_Terrain::ExecuteCulling,Zenith\Flux\Terrain\Flux_Terrain.cpp,471,494,3,2,1,24,10.8
Flux_Terrain::ExecuteGBuffer,Zenith\Flux\Terrain\Flux_Terrain.cpp,496,582,9,8,2,87,27.5
Flux_Terrain::GetShadowPipeline,Zenith\Flux\Terrain\Flux_Terrain.cpp,589,592,1,0,0,4,1.1
Flux_Terrain::GetTerrainConstantsBuffer,Zenith\Flux\Terrain\Flux_Terrain.cpp,594,597,1,0,0,4,1.1
Flux_Terrain::GetCullingPipeline,Zenith\Flux\Terrain\Flux_Terrain.cpp,599,602,1,0,0,4,1.1
Flux_Terrain::GetDebugMode,Zenith\Flux\Terrain\Flux_Terrain.cpp,604,607,1,0,0,4,1.1
Flux_Terrain::GetWireframeMode,Zenith\Flux\Terrain\Flux_Terrain.cpp,609,612,1,0,0,4,1.1
SquaredHysteresis,Zenith\Flux\Terrain\Flux_TerrainConfig.h,100,100,1,0,0,1,2.2
SelectLOD,Zenith\Flux\Terrain\Flux_TerrainConfig.h,121,124,2,0,0,4,3.2
ChunkCoordsToIndex,Zenith\Flux\Terrain\Flux_TerrainConfig.h,130,133,1,0,0,4,3.6
ChunkIndexToCoords,Zenith\Flux\Terrain\Flux_TerrainConfig.h,138,142,1,0,0,5,5.0
GetLODName,Zenith\Flux\Terrain\Flux_TerrainConfig.h,147,151,2,0,0,5,3.3
Flux_TerrainBufferAllocator::Flux_TerrainBufferAllocator,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,25,30,1,0,0,6,2.5
Flux_TerrainBufferAllocator::Initialize,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,32,44,1,0,0,13,4.3
Flux_TerrainBufferAllocator::Reset,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,46,51,1,0,0,6,1.3
Flux_TerrainBufferAllocator::Allocate,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,53,96,9,12,2,44,26.1
Flux_TerrainBufferAllocator::Free,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,98,150,8,15,2,53,29.4
Flux_TerrainStreamingState::Initialize,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,154,183,4,3,0,30,9.1
Flux_TerrainStreamingState::Shutdown,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,185,203,4,3,1,19,9.5
Flux_TerrainStreamingManager::Initialize,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,213,226,2,1,1,14,6.0
Flux_TerrainStreamingManager::Shutdown,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,228,247,2,1,0,20,3.9
Flux_TerrainStreamingManager::RegisterTerrainBuffers,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,249,320,6,7,2,72,23.2
Flux_TerrainStreamingManager::UnregisterTerrainBuffers,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,322,355,7,7,2,34,19.9
Flux_TerrainStreamingManager::GetStateFor,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,357,360,2,0,0,4,3.2
Flux_TerrainStreamingManager::IsChunkDataDirty,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,364,368,4,3,0,5,7.2
Flux_TerrainStreamingManager::ClearChunkDataDirty,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,370,374,3,2,0,5,5.6
Flux_TerrainStreamingManager::GetCachedChunkDataBuffer,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,376,380,3,2,0,5,5.6
Flux_TerrainStreamingManager::RequestNearbyHighLOD,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,388,459,12,27,3,72,46.9
Flux_TerrainStreamingManager::EvictDistantHighLOD,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,464,494,6,8,2,31,20.8
Flux_TerrainStreamingManager::UpdateStreamingForTerrain,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,496,570,19,25,1,75,45.2
Flux_TerrainStreamingManager::UpdateStreamingStats,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,572,588,3,2,0,17,6.5
Flux_TerrainStreamingManager::CalculateDesiredLOD,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,590,593,2,0,0,4,3.2
Flux_TerrainStreamingManager::TryAllocateStreamingSpace,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,595,625,10,17,2,31,34.7
Flux_TerrainStreamingManager::StreamInLOD,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,627,731,13,15,3,105,41.2
Flux_TerrainStreamingManager::EvictLOD,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,733,763,4,3,0,31,11.7
Flux_TerrainStreamingManager::EvictToMakeSpace,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,765,833,10,13,2,69,33.3
Flux_TerrainStreamingManager::GetChunkCenter,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,835,851,2,1,1,17,9.9
Flux_TerrainStreamingManager::GetChunkDistanceSq,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,853,859,1,0,0,7,5.1
Flux_TerrainStreamingManager::WorldPosToChunkCoords,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,861,871,5,4,0,11,11.7
Flux_TerrainStreamingManager::FindNearestChunkByAABB,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,873,889,3,3,2,17,13.5
Flux_TerrainStreamingManager::ResolveCameraChunkCoords,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,891,905,2,1,1,15,12.3
Flux_TerrainStreamingManager::CountLowZeroChunks,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,907,920,4,4,2,14,13.6
Flux_TerrainStreamingManager::CountHighResidentChunks,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,922,931,3,3,1,10,9.2
Flux_TerrainStreamingManager::LogLowZeroChunkCoordinates,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,933,962,6,9,2,30,21.5
Flux_TerrainStreamingManager::LogStreamingHeartbeat,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,964,984,1,0,0,21,8.7
Flux_TerrainStreamingManager::RebuildActiveChunkSet,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,986,1036,10,10,2,51,29.7
Flux_TerrainStreamingManager::BuildChunkDataForGPU_Internal,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,1042,1124,11,36,4,83,54.9
Flux_TerrainStreamingManager::BuildChunkDataForGPU,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.cpp,1126,1131,4,3,0,6,8.5
GetUnusedSpace,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.h,66,66,1,0,0,1,0.9
GetTotalSpace,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.h,67,67,1,0,0,1,0.9
GetFragmentationCount,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.h,68,68,1,0,0,1,0.9
IsInitialized,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.h,192,192,1,0,0,1,0.9
ChunkCoordsToIndex,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.h,315,318,1,0,0,4,3.6
ChunkIndexToCoords,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.h,320,324,1,0,0,5,5.0
GetLODName,Zenith\Flux\Terrain\Flux_TerrainStreamingManager.h,327,331,2,0,0,5,3.3
Flux_Text::BuildPipelines,Zenith\Flux\Text\Flux_Text.cpp,50,78,1,0,0,29,3.0
Flux_Text::Initialise,Zenith\Flux\Text\Flux_Text.cpp,80,108,2,1,1,29,7.1
